N,TotEdge,A,G,AVGE,t_mean,t_sd,edge_mean,edge_sd
6,110,0.5,0,0.2,17.666666666666668,0.5773502691896257,67.33333333333333,6.429100507328637
6,110,0.5,0,0.21,26.5,0.7071067811865476,92.5,4.949747468305833
6,110,0.5,0,0.22,21,NA,71,NA
6,110,0.5,0,0.23,19,NA,82,NA
6,110,0.5,0,0.24,21,NA,87,NA
6,110,0.5,0,0.25,23,NA,78,NA
6,110,0.5,0,0.27,27,NA,86,NA
6,110,0.5,0,0.28,27,NA,96,NA
6,110,0.5,0,0.29,15,1.4142135623730951,56.5,2.1213203435596424
6,110,0.5,0,0.3,13,2.8284271247461903,56.5,9.192388155425117
6,110,0.5,0,0.31,14.25,2.6299556396765835,55,5.715476066494082
6,110,0.5,0,0.32,24,7.52772652709081,85.25,17.03672503740082
6,110,0.5,0,0.33,18,NA,72,NA
6,110,0.5,0,0.35,21,NA,71,NA
6,110,0.5,0,0.36,23,NA,78,NA
6,110,0.5,0,0.37,19,NA,82,NA
6,110,0.5,0,0.38,21,NA,83,NA
6,110,0.5,0,0.39,25,NA,87,NA
6,110,0.5,0,0.4,16,NA,58,NA
6,110,0.5,0,0.41,21.333333333333332,6.429100507328637,79.33333333333333,21.548395145191982
6,110,0.5,0,0.42,17,1.7320508075688772,63,6.082762530298219
6,110,0.5,0,0.43,16.6,6.348228099241551,64.8,15.801898620102586
6,110,0.5,0,0.44,22.5,12.233832869001711,74.25,25.184320518926057
6,110,0.5,0,0.45,23,NA,78,NA
6,110,0.5,0,0.48,21.666666666666668,3.0550504633038935,84,2.6457513110645907
6,110,0.5,0,0.5,24,NA,87,NA
6,110,0.5,0,0.51,27,0,93.5,6.363961030678928
6,110,0.5,0,0.53,41.5,9.192388155425117,103,1.4142135623730951
6,110,0.5,0,0.57,18,NA,60,NA
6,110,0.5,0,0.58,17.75,3.8622100754188224,65.25,10.688779163215974
6,110,0.5,0,0.59,21,NA,71,NA
